# h  k  l  lp
  -6   -6   -6  0.026204
  -6   -6   -7  0.026945
  -6   -6   -8  0.027798
  -6   -6   -9  0.028754
  -6   -6  -10  0.029802
  -6   -7   11  0.034918
  -6   -7   10  0.033617
  -6   -7    9  0.032378
  -6   -7    8  0.031207
  -6   -7    7  0.030112
  -6   -7    6  0.029102
  -6   -7    5  0.028186
  -6   -7    4  0.027374
  -6   -7    3  0.026675
  -6   -7    2  0.026099
  -6   -7    1  0.025652
  -6   -7    0  0.025343
  -6   -7   -1  0.025177
  -6   -7   -2  0.025155
  -6   -7   -3  0.025280
  -6   -7   -4  0.025547
  -6   -7   -5  0.025954
  -6   -7   -6  0.026493
  -6   -7   -7  0.027157
  -6   -7   -8  0.027937
  -6   -7   -9  0.028823
  -6   -8   10  0.034754
  -6   -8    9  0.033501
  -6   -8    8  0.032313
  -6   -8    7  0.031197
  -6   -8    6  0.030162
  -6   -8    5  0.029216
  -6   -8    4  0.028367
  -6   -8    3  0.027626
  -6   -8    2  0.027000
  -6   -8    1  0.026499
  -6   -8    0  0.026128
  -6   -8   -1  0.025894
  -6   -8   -2  0.025801
  -6   -8   -3  0.025850
  -6   -8   -4  0.026040
  -6   -8   -5  0.026369
  -6   -8   -6  0.026830
  -6   -8   -7  0.027418
  -6   -8   -8  0.028124
  -6   -9    8  0.033424
  -6   -9    7  0.032289
  -6   -9    6  0.031230
  -6   -9    5  0.030255
  -6   -9    4  0.029373
  -6   -9    3  0.028593
  -6   -9    2  0.027922
  -6   -9    1  0.027369
  -6   -9    0  0.026941
  -6   -9   -1  0.026645
  -6   -9   -2  0.026484
  -6   -9   -3  0.026461
  -6   -9   -4  0.026576
  -6   -9   -5  0.026828
  -6   -9   -6  0.027213
  -6   -9   -7  0.027726
  -6  -10    6  0.032305
  -6  -10    5  0.031304
  -6  -10    4  0.030391
  -6  -10    3  0.029574
  -6  -10    2  0.028861
  -6  -10    1  0.028261
  -6  -10    0  0.027780
  -6  -10   -1  0.027424
  -6  -10   -2  0.027199
  -6  -10   -3  0.027108
  -6  -10   -4  0.027152
  -6  -10   -5  0.027331
  -6  -11    2  0.029818
  -6  -11    1  0.029173
  -6  -11    0  0.028642
  -7    9    6  0.018164
  -7    9    5  0.018429
  -7    9    4  0.018886
  -7    9    3  0.019521
  -7    9    2  0.020317
  -7    9    1  0.021256
  -7    9    0  0.022321
  -7    9   -1  0.023493
  -7    8    8  0.019030
  -7    8    7  0.018800
  -7    8    6  0.018763
  -7    8    5  0.018921
  -7    8    4  0.019270
  -7    8    3  0.019798
  -7    8    2  0.020492
  -7    8    1  0.021337
  -7    8    0  0.022314
  -7    8   -1  0.023407
  -7    7    9  0.020353
  -7    7    8  0.019861
  -7    7    7  0.019546
  -7    7    6  0.019414
  -7    7    5  0.019472
  -7    7    4  0.019716
  -7    7    3  0.020140
  -7    7    2  0.020733
  -7    7    1  0.021481
  -7    7    0  0.022368
  -7    7   -1  0.023379
  -7    7   -2  0.024498
  -7    6   10  0.021999
  -7    6    9  0.021286
  -7    6    8  0.020726
  -7    6    7  0.020332
  -7    6    6  0.020113
  -7    6    5  0.020075
  -7    6    4  0.020220
  -7    6    3  0.020542
  -7    6    2  0.021035
  -7    6    1  0.021687
  -7    6    0  0.022483
  -7    6   -1  0.023410
  -7    6   -2  0.024451
  -7    6   -3  0.025594
  -7    5   11  0.023899
  -7    5   10  0.023006
  -7    5    9  0.022241
  -7    5    8  0.021619
  -7    5    7  0.021153
  -7    5    6  0.020854
  -7    5    5  0.020727
  -7    5    4  0.020777
  -7    5    3  0.021003
  -7    5    2  0.021398
  -7    5    1  0.021954
  -7    5    0  0.022659
  -7    5   -1  0.023499
  -7    5   -2  0.024460
  -7    5   -3  0.025530
  -7    5   -4  0.026694
  -7    4   12  0.026000
  -7    4   11  0.024960
  -7    4   10  0.024027
  -7    4    9  0.023216
  -7    4    8  0.022538
  -7    4    7  0.022007
  -7    4    6  0.021633
  -7    4    5  0.021424
  -7    4    4  0.021385
  -7    4    3  0.021517
  -7    4    2  0.021818
  -7    4    1  0.022280
  -7    4    0  0.022893
  -7    4   -1  0.023646
  -7    4   -2  0.024526
  -7    4   -3  0.025519
  -7    4   -4  0.026613
  -7    3   12  0.027097
  -7    3   11  0.026029
  -7    3   10  0.025062
  -7    3    9  0.024208
  -7    3    8  0.023480
  -7    3    7  0.022888
  -7    3    6  0.022446
  -7    3    5  0.022160
  -7    3    4  0.022038
  -7    3    3  0.022082
  -7    3    2  0.022291
  -7    3    1  0.022661
  -7    3    0  0.023184
  -7    3   -1  0.023849
  -7    3   -2  0.024646
  -7    3   -3  0.025562
  -7    3   -4  0.026585
  -7    3   -5  0.027702
  -7    2   13  0.029379
  -7    2   12  0.028201
  -7    2   11  0.027107
  -7    2   10  0.026109
  -7    2    9  0.025216
  -7    2    8  0.024441
  -7    2    7  0.023795
  -7    2    6  0.023289
  -7    2    5  0.022933
  -7    2    4  0.022733
  -7    2    3  0.022694
  -7    2    2  0.022815
  -7    2    1  0.023096
  -7    2    0  0.023530
  -7    2   -1  0.024108
  -7    2   -2  0.024822
  -7    2   -3  0.025659
  -7    2   -4  0.026607
  -7    2   -5  0.027656
  -7    2   -6  0.028795
  -7    1   13  0.030506
  -7    1   12  0.029310
  -7    1   11  0.028193
  -7    1   10  0.027165
  -7    1    9  0.026237
  -7    1    8  0.025420
  -7    1    7  0.024724
  -7    1    6  0.024161
  -7    1    5  0.023739
  -7    1    4  0.023466
  -7    1    3  0.023348
  -7    1    2  0.023387
  -7    1    1  0.023581
  -7    1    0  0.023928
  -7    1   -1  0.024421
  -7    1   -2  0.025051
  -7    1   -3  0.025808
  -7    1   -4  0.026682
  -7    1   -5  0.027660
  -7    1   -6  0.028734
  -7    1   -7  0.029891
  -7    0   13  0.031637
  -7    0   12  0.030424
  -7    0   11  0.029285
  -7    0   10  0.028231
  -7    0    9  0.027271
  -7    0    8  0.026415
  -7    0    7  0.025673
  -7    0    6  0.025056
  -7    0    5  0.024574
  -7    0    4  0.024234
  -7    0    3  0.024042
  -7    0    2  0.024001
  -7    0    1  0.024114
  -7    0    0  0.024377
  -7    0   -1  0.024785
  -7    0   -2  0.025333
  -7    0   -3  0.026010
  -7    0   -4  0.026807
  -7    0   -5  0.027714
  -7    0   -6  0.028721
  -7    0   -7  0.029816
  -7    0   -8  0.030991
  -7   -1   13  0.032770
  -7   -1   12  0.031541
  -7   -1   11  0.030383
  -7   -1   10  0.029305
  -7   -1    9  0.028315
  -7   -1    8  0.027424
  -7   -1    7  0.026640
  -7   -1    6  0.025974
  -7   -1    5  0.025436
  -7   -1    4  0.025033
  -7   -1    3  0.024771
  -7   -1    2  0.024657
  -7   -1    1  0.024691
  -7   -1    0  0.024873
  -7   -1   -1  0.025199
  -7   -1   -2  0.025665
  -7   -1   -3  0.026263
  -7   -1   -4  0.026983
  -7   -1   -5  0.027817
  -7   -1   -6  0.028755
  -7   -1   -7  0.029787
  -7   -1   -8  0.030903
  -7   -2   13  0.033906
  -7   -2   12  0.032663
  -7   -2   11  0.031487
  -7   -2   10  0.030386
  -7   -2    9  0.029369
  -7   -2    8  0.028445
  -7   -2    7  0.027623
  -7   -2    6  0.026912
  -7   -2    5  0.026322
  -7   -2    4  0.025860
  -7   -2    3  0.025534
  -7   -2    2  0.025350
  -7   -2    1  0.025309
  -7   -2    0  0.025413
  -7   -2   -1  0.025660
  -7   -2   -2  0.026046
  -7   -2   -3  0.026565
  -7   -2   -4  0.027209
  -7   -2   -5  0.027969
  -7   -2   -6  0.028838
  -7   -2   -7  0.029804
  -7   -2   -8  0.030859
  -7   -2   -9  0.031993
  -7   -3   12  0.033788
  -7   -3   11  0.032595
  -7   -3   10  0.031474
  -7   -3    9  0.030432
  -7   -3    8  0.029478
  -7   -3    7  0.028620
  -7   -3    6  0.027868
  -7   -3    5  0.027229
  -7   -3    4  0.026714
  -7   -3    3  0.026328
  -7   -3    2  0.026077
  -7   -3    1  0.025965
  -7   -3    0  0.025995
  -7   -3   -1  0.026165
  -7   -3   -2  0.026473
  -7   -3   -3  0.026914
  -7   -3   -4  0.027482
  -7   -3   -5  0.028170
  -7   -3   -6  0.028967
  -7   -3   -7  0.029867
  -7   -3   -8  0.030859
  -7   -3   -9  0.031935
  -7   -3  -10  0.033088
  -7   -4   12  0.034916
  -7   -4   11  0.033708
  -7   -4   10  0.032568
  -7   -4    9  0.031503
  -7   -4    8  0.030521
  -7   -4    7  0.029630
  -7   -4    6  0.028839
  -7   -4    5  0.028157
  -7   -4    4  0.027591
  -7   -4    3  0.027148
  -7   -4    2  0.026835
  -7   -4    1  0.026657
  -7   -4    0  0.026616
  -7   -4   -1  0.026712
  -7   -4   -2  0.026945
  -7   -4   -3  0.027310
  -7   -4   -4  0.027803
  -7   -4   -5  0.028417
  -7   -4   -6  0.029144
  -7   -4   -7  0.029975
  -7   -4   -8  0.030904
  -7   -4   -9  0.031920
  -7   -4  -10  0.033016
  -7   -5   11  0.034825
  -7   -5   10  0.033667
  -7   -5    9  0.032580
  -7   -5    8  0.031573
  -7   -5    7  0.030652
  -7   -5    6  0.029825
  -7   -5    5  0.029102
  -7   -5    4  0.028489
  -7   -5    3  0.027994
  -7   -5    2  0.027623
  -7   -5    1  0.027382
  -7   -5    0  0.027273
  -7   -5   -1  0.027299
  -7   -5   -2  0.027459
  -7   -5   -3  0.027750
  -7   -5   -4  0.028169
  -7   -5   -5  0.028710
  -7   -5   -6  0.029366
  -7   -5   -7  0.030129
  -7   -5   -8  0.030993
  -7   -5   -9  0.031948
  -7   -6   10  0.034771
  -7   -6    9  0.033664
  -7   -6    8  0.032633
  -7   -6    7  0.031684
  -7   -6    6  0.030824
  -7   -6    5  0.030063
  -7   -6    4  0.029406
  -7   -6    3  0.028863
  -7   -6    2  0.028438
  -7   -6    1  0.028137
  -7   -6    0  0.027964
  -7   -6   -1  0.027923
  -7   -6   -2  0.028012
  -7   -6   -3  0.028232
  -7   -6   -4  0.028578
  -7   -6   -5  0.029047
  -7   -6   -6  0.029633
  -7   -6   -7  0.030328
  -7   -6   -8  0.031126
  -7   -7    9  0.034754
  -7   -7    8  0.033700
  -7   -7    7  0.032725
  -7   -7    6  0.031835
  -7   -7    5  0.031038
  -7   -7    4  0.030342
  -7   -7    3  0.029752
  -7   -7    2  0.029276
  -7   -7    1  0.028920
  -7   -7    0  0.028687
  -7   -7   -1  0.028581
  -7   -7   -2  0.028603
  -7   -7   -3  0.028753
  -7   -7   -4  0.029029
  -7   -7   -5  0.029427
  -7   -7   -6  0.029943
  -7   -7   -7  0.030571
  -7   -8    8  0.034775
  -7   -8    7  0.033775
  -7   -8    6  0.032857
  -7   -8    5  0.032027
  -7   -8    4  0.031293
  -7   -8    3  0.030661
  -7   -8    2  0.030137
  -7   -8    1  0.029728
  -7   -8    0  0.029438
  -7   -8   -1  0.029271
  -7   -8   -2  0.029229
  -7   -8   -3  0.029312
  -7   -8   -4  0.029520
  -7   -8   -5  0.029849
  -7   -8   -6  0.030296
  -7   -9    6  0.033888
  -7   -9    5  0.033028
  -7   -9    4  0.032258
  -7   -9    3  0.031587
  -7   -9    2  0.031018
  -7   -9    1  0.030560
  -7   -9    0  0.030216
  -7   -9   -1  0.029991
  -7   -9   -2  0.029888
  -7   -9   -3  0.029907
  -7   -9   -4  0.030048
  -8    8    4  0.022747
  -8    8    3  0.023247
  -8    8    2  0.023890
  -8    8    1  0.024665
  -8    8    0  0.025561
  -8    8   -1  0.026565
  -8    8   -2  0.027666
  -8    7    6  0.022839
  -8    7    5  0.022939
  -8    7    4  0.023197
  -8    7    3  0.023608
  -8    7    2  0.024165
  -8    7    1  0.024857
  -8    7    0  0.025673
  -8    7   -1  0.026603
  -8    7   -2  0.027634
  -8    7   -3  0.028756
  -8    6    8  0.023935
  -8    6    7  0.023644
  -8    6    6  0.023506
  -8    6    5  0.023524
  -8    6    4  0.023697
  -8    6    3  0.024022
  -8    6    2  0.024493
  -8    6    1  0.025101
  -8    6    0  0.025838
  -8    6   -1  0.026692
  -8    6   -2  0.027652
  -8    6   -3  0.028708
  -8    6   -4  0.029850
  -8    5    9  0.025277
  -8    5    8  0.024779
  -8    5    7  0.024422
  -8    5    6  0.024211
  -8    5    5  0.024151
  -8    5    4  0.024243
  -8    5    3  0.024484
  -8    5    2  0.024871
  -8    5    1  0.025397
  -8    5    0  0.026054
  -8    5   -1  0.026831
  -8    5   -2  0.027720
  -8    5   -3  0.028709
  -8    5   -4  0.029788
  -8    5   -5  0.030948
  -8    4   10  0.026879
  -8    4    9  0.026201
  -8    4    8  0.025649
  -8    4    7  0.025230
  -8    4    6  0.024951
  -8    4    5  0.024818
  -8    4    4  0.024832
  -8    4    3  0.024993
  -8    4    2  0.025299
  -8    4    1  0.025743
  -8    4    0  0.026320
  -8    4   -1  0.027021
  -8    4   -2  0.027837
  -8    4   -3  0.028756
  -8    4   -4  0.029771
  -8    4   -5  0.030872
  -8    4   -6  0.032049
  -8    3   10  0.027868
  -8    3    9  0.027145
  -8    3    8  0.026542
  -8    3    7  0.026066
  -8    3    6  0.025724
  -8    3    5  0.025521
  -8    3    4  0.025461
  -8    3    3  0.025545
  -8    3    2  0.025772
  -8    3    1  0.026137
  -8    3    0  0.026636
  -8    3   -1  0.027260
  -8    3   -2  0.028002
  -8    3   -3  0.028852
  -8    3   -4  0.029801
  -8    3   -5  0.030840
  -8    3   -6  0.031960
  -8    2   11  0.029736
  -8    2   10  0.028869
  -8    2    9  0.028107
  -8    2    8  0.027456
  -8    2    7  0.026927
  -8    2    6  0.026525
  -8    2    5  0.026258
  -8    2    4  0.026128
  -8    2    3  0.026139
  -8    2    2  0.026289
  -8    2    1  0.026577
  -8    2    0  0.026999
  -8    2   -1  0.027547
  -8    2   -2  0.028215
  -8    2   -3  0.028994
  -8    2   -4  0.029876
  -8    2   -5  0.030852
  -8    2   -6  0.031913
  -8    2   -7  0.033052
  -8    1   11  0.030783
  -8    1   10  0.029884
  -8    1    9  0.029083
  -8    1    8  0.028389
  -8    1    7  0.027810
  -8    1    6  0.027354
  -8    1    5  0.027025
  -8    1    4  0.026830
  -8    1    3  0.026770
  -8    1    2  0.026848
  -8    1    1  0.027061
  -8    1    0  0.027407
  -8    1   -1  0.027880
  -8    1   -2  0.028475
  -8    1   -3  0.029183
  -8    1   -4  0.029998
  -8    1   -5  0.030909
  -8    1   -6  0.031910
  -8    1   -7  0.032992
  -8    1   -8  0.034147
  -8    0   11  0.031838
  -8    0   10  0.030909
  -8    0    9  0.030074
  -8    0    8  0.029340
  -8    0    7  0.028715
  -8    0    6  0.028206
  -8    0    5  0.027821
  -8    0    4  0.027563
  -8    0    3  0.027438
  -8    0    2  0.027445
  -8    0    1  0.027586
  -8    0    0  0.027858
  -8    0   -1  0.028258
  -8    0   -2  0.028780
  -8    0   -3  0.029418
  -8    0   -4  0.030164
  -8    0   -5  0.031011
  -8    0   -6  0.031950
  -8    0   -7  0.032974
  -8    0   -8  0.034074
  -8    0   -9  0.035245
  -8   -1   11  0.032901
  -8   -1   10  0.031945
  -8   -1    9  0.031077
  -8   -1    8  0.030305
  -8   -1    7  0.029638
  -8   -1    6  0.029082
  -8   -1    5  0.028643
  -8   -1    4  0.028327
  -8   -1    3  0.028138
  -8   -1    2  0.028079
  -8   -1    1  0.028150
  -8   -1    0  0.028351
  -8   -1   -1  0.028679
  -8   -1   -2  0.029130
  -8   -1   -3  0.029697
  -8   -1   -4  0.030375
  -8   -1   -5  0.031156
  -8   -1   -6  0.032032
  -8   -1   -7  0.032997
  -8   -1   -8  0.034042
  -8   -1   -9  0.035161
  -8   -2   11  0.033971
  -8   -2   10  0.032989
  -8   -2    9  0.032092
  -8   -2    8  0.031285
  -8   -2    7  0.030578
  -8   -2    6  0.029977
  -8   -2    5  0.029488
  -8   -2    4  0.029117
  -8   -2    3  0.028869
  -8   -2    2  0.028746
  -8   -2    1  0.028751
  -8   -2    0  0.028884
  -8   -2   -1  0.029141
  -8   -2   -2  0.029521
  -8   -2   -3  0.030019
  -8   -2   -4  0.030629
  -8   -2   -5  0.031344
  -8   -2   -6  0.032158
  -8   -2   -7  0.033062
  -8   -2   -8  0.034050
  -8   -2   -9  0.035115
  -8   -3   10  0.034042
  -8   -3    9  0.033117
  -8   -3    8  0.032278
  -8   -3    7  0.031534
  -8   -3    6  0.030891
  -8   -3    5  0.030355
  -8   -3    4  0.029933
  -8   -3    3  0.029628
  -8   -3    2  0.029446
  -8   -3    1  0.029387
  -8   -3    0  0.029453
  -8   -3   -1  0.029643
  -8   -3   -2  0.029954
  -8   -3   -3  0.030383
  -8   -3   -4  0.030926
  -8   -3   -5  0.031575
  -8   -3   -6  0.032325
  -8   -3   -7  0.033168
  -8   -3   -8  0.034099
  -8   -4   10  0.035103
  -8   -4    9  0.034151
  -8   -4    8  0.033283
  -8   -4    7  0.032504
  -8   -4    6  0.031822
  -8   -4    5  0.031242
  -8   -4    4  0.030771
  -8   -4    3  0.030414
  -8   -4    2  0.030174
  -8   -4    1  0.030055
  -8   -4    0  0.030057
  -8   -4   -1  0.030181
  -8   -4   -2  0.030426
  -8   -4   -3  0.030788
  -8   -4   -4  0.031263
  -8   -4   -5  0.031847
  -8   -4   -6  0.032533
  -8   -4   -7  0.033316
  -8   -4   -8  0.034188
  -8   -5    9  0.035194
  -8   -5    8  0.034298
  -8   -5    7  0.033487
  -8   -5    6  0.032768
  -8   -5    5  0.032148
  -8   -5    4  0.031631
  -8   -5    3  0.031224
  -8   -5    2  0.030930
  -8   -5    1  0.030753
  -8   -5    0  0.030694
  -8   -5   -1  0.030755
  -8   -5   -2  0.030935
  -8   -5   -3  0.031231
  -8   -5   -4  0.031641
  -8   -5   -5  0.032160
  -8   -5   -6  0.032783
  -8   -5   -7  0.033504
  -8   -6    8  0.035323
  -8   -6    7  0.034482
  -8   -6    6  0.033729
  -8   -6    5  0.033070
  -8   -6    4  0.032511
  -8   -6    3  0.032056
  -8   -6    2  0.031711
  -8   -6    1  0.031479
  -8   -6    0  0.031362
  -8   -6   -1  0.031363
  -8   -6   -2  0.031480
  -8   -6   -3  0.031712
  -8   -6   -4  0.032057
  -8   -6   -5  0.032512
  -8   -6   -6  0.033072
  -8   -7    6  0.034703
  -8   -7    5  0.034008
  -8   -7    4  0.033408
  -8   -7    3  0.032909
  -8   -7    2  0.032516
  -8   -7    1  0.032232
  -8   -7    0  0.032060
  -8   -7   -1  0.032001
  -8   -7   -2  0.032058
  -8   -7   -3  0.032228
  -8   -7   -4  0.032511
  -8   -8    4  0.034322
  -8   -8    3  0.033782
  -8   -8    2  0.033342
  -8   -8    1  0.033009
  -8   -8    0  0.032784
  -8   -8   -1  0.032670
  -8   -8   -2  0.032668
  -9    6    3  0.027501
  -9    6    2  0.027955
  -9    6    1  0.028531
  -9    6    0  0.029221
  -9    6   -1  0.030018
  -9    5    6  0.027599
  -9    5    5  0.027589
  -9    5    4  0.027711
  -9    5    3  0.027965
  -9    5    2  0.028346
  -9    5    1  0.028849
  -9    5    0  0.029469
  -9    5   -1  0.030197
  -9    5   -2  0.031027
  -9    5   -3  0.031950
  -9    4    7  0.028513
  -9    4    6  0.028309
  -9    4    5  0.028233
  -9    4    4  0.028287
  -9    4    3  0.028470
  -9    4    2  0.028779
  -9    4    1  0.029211
  -9    4    0  0.029760
  -9    4   -1  0.030420
  -9    4   -2  0.031184
  -9    4   -3  0.032045
  -9    4   -4  0.032994
  -9    3    8  0.029697
  -9    3    7  0.029312
  -9    3    6  0.029049
  -9    3    5  0.028910
  -9    3    4  0.028898
  -9    3    3  0.029013
  -9    3    2  0.029253
  -9    3    1  0.029615
  -9    3    0  0.030095
  -9    3   -1  0.030687
  -9    3   -2  0.031385
  -9    3   -3  0.032182
  -9    3   -4  0.033071
  -9    3   -5  0.034044
  -9    2    8  0.030571
  -9    2    7  0.030135
  -9    2    6  0.029816
  -9    2    5  0.029618
  -9    2    4  0.029543
  -9    2    3  0.029592
  -9    2    2  0.029765
  -9    2    1  0.030059
  -9    2    0  0.030470
  -9    2   -1  0.030995
  -9    2   -2  0.031627
  -9    2   -3  0.032361
  -9    2   -4  0.033188
  -9    2   -5  0.034104
  -9    2   -6  0.035100
  -9    1    9  0.032054
  -9    1    8  0.031464
  -9    1    7  0.030980
  -9    1    6  0.030609
  -9    1    5  0.030355
  -9    1    4  0.030220
  -9    1    3  0.030206
  -9    1    2  0.030314
  -9    1    1  0.030541
  -9    1    0  0.030886
  -9    1   -1  0.031344
  -9    1   -2  0.031911
  -9    1   -3  0.032581
  -9    1   -4  0.033347
  -9    1   -5  0.034204
  -9    1   -6  0.035144
  -9    0    9  0.033006
  -9    0    8  0.032375
  -9    0    7  0.031846
  -9    0    6  0.031426
  -9    0    5  0.031118
  -9    0    4  0.030926
  -9    0    3  0.030852
  -9    0    2  0.030897
  -9    0    1  0.031060
  -9    0    0  0.031340
  -9    0   -1  0.031733
  -9    0   -2  0.032235
  -9    0   -3  0.032841
  -9    0   -4  0.033546
  -9    0   -5  0.034343
  -9    0   -6  0.035227
  -9   -1    9  0.033971
  -9   -1    8  0.033302
  -9   -1    7  0.032732
  -9   -1    6  0.032265
  -9   -1    5  0.031907
  -9   -1    4  0.031661
  -9   -1    3  0.031529
  -9   -1    2  0.031514
  -9   -1    1  0.031615
  -9   -1    0  0.031831
  -9   -1   -1  0.032159
  -9   -1   -2  0.032598
  -9   -1   -3  0.033141
  -9   -1   -4  0.033784
  -9   -1   -5  0.034522
  -9   -1   -6  0.035348
  -9   -2    8  0.034244
  -9   -2    7  0.033634
  -9   -2    6  0.033124
  -9   -2    5  0.032718
  -9   -2    4  0.032421
  -9   -2    3  0.032234
  -9   -2    2  0.032161
  -9   -2    1  0.032202
  -9   -2    0  0.032356
  -9   -2   -1  0.032623
  -9   -2   -2  0.032998
  -9   -2   -3  0.033479
  -9   -2   -4  0.034061
